experiment_id,run_id,recorded_at,case_id,status,error_type,error_message,mode,backend,threads,agent_count,state_width,action_count,steps,repetition,wall_ms,device_ms,agent_steps_per_second,ns_per_agent_step,checksum,correctness_valid,correctness_action_match,correctness_max_abs_error,correctness_max_rel_error
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.011748+00:00,6cb4a99b691e,ok,,,graph-resident,cuda,,4096,32,1,64,4,1.499323,1.4556479454040527,174841578.49909595,5.719463348388672,22.62006187438965,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.011748+00:00,6cb4a99b691e,ok,,,graph-resident,cuda,,4096,32,1,64,5,1.499912,1.4565759897232056,174772920.01130733,5.721710205078125,21.935256958007812,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.011748+00:00,6cb4a99b691e,ok,,,graph-resident,cuda,,4096,32,1,64,6,1.491899,1.4523839950561523,175711626.5913443,5.691143035888672,21.27204704284668,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.059401+00:00,71f7ba054b33,ok,,,cpu,cpu,1,256,32,8,64,0,4.353627,,3763298.9688827265,265.72430419921875,27.97860336303711,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.059401+00:00,71f7ba054b33,ok,,,cpu,cpu,1,256,32,8,64,1,4.633336,,3536113.0727406777,282.79638671875,27.052200317382812,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.059401+00:00,71f7ba054b33,ok,,,cpu,cpu,1,256,32,8,64,2,4.606812,,3556472.4586112914,281.177490234375,26.158754348754883,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.059401+00:00,71f7ba054b33,ok,,,cpu,cpu,1,256,32,8,64,3,4.599769,,3561918.000664816,280.74761962890625,25.29330062866211,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.059401+00:00,71f7ba054b33,ok,,,cpu,cpu,1,256,32,8,64,4,4.566664,,3587739.321307632,278.72705078125,24.456315994262695,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.059401+00:00,71f7ba054b33,ok,,,cpu,cpu,1,256,32,8,64,5,4.691641,,3492168.305290196,286.35504150390625,23.64834976196289,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.059401+00:00,71f7ba054b33,ok,,,cpu,cpu,1,256,32,8,64,6,4.547758,,3602654.318897356,277.5731201171875,22.864999771118164,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.099326+00:00,a73ebee805e0,ok,,,cpu,cpu,8,4096,8,1,64,0,13.710506,,19119936.200749993,52.301429748535156,-3.077810764312744,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.099326+00:00,a73ebee805e0,ok,,,cpu,cpu,8,4096,8,1,64,1,13.26959,,19755244.886993494,50.619468688964844,-3.138242244720459,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.099326+00:00,a73ebee805e0,ok,,,cpu,cpu,8,4096,8,1,64,2,12.990251,,20180056.56703631,49.55387496948242,-3.1967787742614746,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.099326+00:00,a73ebee805e0,ok,,,cpu,cpu,8,4096,8,1,64,3,13.059118,,20073637.438608028,49.81658172607422,-3.2534713745117188,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.099326+00:00,a73ebee805e0,ok,,,cpu,cpu,8,4096,8,1,64,4,12.930603,,20273145.807662643,49.32633590698242,-3.308377742767334,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.099326+00:00,a73ebee805e0,ok,,,cpu,cpu,8,4096,8,1,64,5,13.926108,,18823924.09997108,53.12388610839844,-3.361562728881836,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.099326+00:00,a73ebee805e0,ok,,,cpu,cpu,8,4096,8,1,64,6,13.336299,,19656427.91902011,50.87394332885742,-3.4130749702453613,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.200158+00:00,fc5ed10f33c2,ok,,,cpu,cpu,1,65536,8,8,64,0,232.480835,,18041504.367446028,55.4277503490448,-2.941707134246826,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.200158+00:00,fc5ed10f33c2,ok,,,cpu,cpu,1,65536,8,8,64,1,235.735786,,17792394.066126216,56.20379114151001,-2.897563934326172,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.200158+00:00,fc5ed10f33c2,ok,,,cpu,cpu,1,65536,8,8,64,2,226.882405,,18486686.96896086,54.09298062324524,-2.858430862426758,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.200158+00:00,fc5ed10f33c2,ok,,,cpu,cpu,1,65536,8,8,64,3,234.485926,,17887231.321507968,55.90580129623413,-2.8209362030029297,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.200158+00:00,fc5ed10f33c2,ok,,,cpu,cpu,1,65536,8,8,64,4,232.196991,,18063558.7995195,55.360076665878296,-2.785040855407715,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.200158+00:00,fc5ed10f33c2,ok,,,cpu,cpu,1,65536,8,8,64,5,230.77208,,18175092.931519274,55.02035140991211,-2.7511813640594482,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:32.200158+00:00,fc5ed10f33c2,ok,,,cpu,cpu,1,65536,8,8,64,6,224.059079,,18719634.2086187,53.41984724998474,-2.7208735942840576,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:33.880863+00:00,454aee435210,ok,,,graph-resident,cuda,,65536,32,1,64,0,7.490028,7.4352641105651855,559985089.5083437,1.785761833190918,25.634532928466797,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:33.880863+00:00,454aee435210,ok,,,graph-resident,cuda,,65536,32,1,64,1,7.48461,7.441728115081787,560390454.5460619,1.7844700813293457,24.865915298461914,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:33.880863+00:00,454aee435210,ok,,,graph-resident,cuda,,65536,32,1,64,2,7.477697,7.43558406829834,560908525.7131975,1.7828218936920166,24.12151336669922,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:33.880863+00:00,454aee435210,ok,,,graph-resident,cuda,,65536,32,1,64,3,7.480274,7.439328193664551,560715289.3062474,1.7834362983703613,23.400550842285156,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:33.880863+00:00,454aee435210,ok,,,graph-resident,cuda,,65536,32,1,64,4,7.595588,7.543424129486084,552202673.446743,1.810929298400879,22.70230484008789,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:33.880863+00:00,454aee435210,ok,,,graph-resident,cuda,,65536,32,1,64,5,7.62212,7.570112228393555,550280499.3886216,1.8172550201416016,22.026046752929688,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:33.880863+00:00,454aee435210,ok,,,graph-resident,cuda,,65536,32,1,64,6,7.657609,7.587967872619629,547730237.9894298,1.825716257095337,21.37110710144043,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.001510+00:00,a3b412162330,ok,,,cpu,cpu,1,256,8,1,64,0,4.0651,,4030405.156084721,248.114013671875,-2.878512382507324,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.001510+00:00,a3b412162330,ok,,,cpu,cpu,1,256,8,1,64,1,4.21478,,3887272.8825703827,257.249755859375,-2.785146713256836,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.001510+00:00,a3b412162330,ok,,,cpu,cpu,1,256,8,1,64,2,4.22697,,3876062.5223268676,257.9937744140625,-2.6947364807128906,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.001510+00:00,a3b412162330,ok,,,cpu,cpu,1,256,8,1,64,3,4.228949,,3874248.66083748,258.11456298828125,-2.607166290283203,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.001510+00:00,a3b412162330,ok,,,cpu,cpu,1,256,8,1,64,4,4.172402,,3926754.900414678,254.6632080078125,-2.522347927093506,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.001510+00:00,a3b412162330,ok,,,cpu,cpu,1,256,8,1,64,5,4.102115,,3994037.222262174,250.37322998046878,-2.4401917457580566,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.001510+00:00,a3b412162330,ok,,,cpu,cpu,1,256,8,1,64,6,4.262751,,3843527.337158563,260.17767333984375,-2.3606297969818115,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.033884+00:00,6c992759eb08,ok,,,eager-resident,cuda,,1048576,32,1,64,0,362.991602,362.8728332519531,184877180.71229646,5.408996373414993,27.95545196533203,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.033884+00:00,6c992759eb08,ok,,,eager-resident,cuda,,1048576,32,1,64,1,363.526309,363.3874816894531,184605246.8241026,5.416964128613472,27.002792358398438,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.033884+00:00,6c992759eb08,ok,,,eager-resident,cuda,,1048576,32,1,64,2,368.103591,367.9998474121094,182309723.78642184,5.485170945525169,26.080135345458984,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.033884+00:00,6c992759eb08,ok,,,eager-resident,cuda,,1048576,32,1,64,3,363.734853,363.62164306640625,184499405.12024567,5.420071676373482,25.18655014038086,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.033884+00:00,6c992759eb08,ok,,,eager-resident,cuda,,1048576,32,1,64,4,364.213359,364.104736328125,184257008.54097447,5.427201971411705,24.321107864379883,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.033884+00:00,6c992759eb08,ok,,,eager-resident,cuda,,1048576,32,1,64,5,367.360447,367.26123046875,182678523.36318612,5.474097236990929,23.482940673828125,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:34.033884+00:00,6c992759eb08,ok,,,eager-resident,cuda,,1048576,32,1,64,6,363.49793,363.38665771484375,184619659.31965557,5.416541248559952,22.67117691040039,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:36.933556+00:00,487da8867884,ok,,,graph-resident,cuda,,65536,8,8,64,0,4.957881,4.8506879806518555,845987227.2045254,1.1820509433746338,-2.820934295654297,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:36.933556+00:00,487da8867884,ok,,,graph-resident,cuda,,65536,8,8,64,1,4.892789,4.850399971008301,857241953.4134827,1.1665318012237549,-2.7850418090820312,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:36.933556+00:00,487da8867884,ok,,,graph-resident,cuda,,65536,8,8,64,2,4.885421,4.844351768493652,858534812.045881,1.1647751331329346,-2.751180648803711,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:36.933556+00:00,487da8867884,ok,,,graph-resident,cuda,,65536,8,8,64,3,4.846811,4.8052802085876465,865373954.1319025,1.1555697917938232,-2.7208738327026367,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:36.933556+00:00,487da8867884,ok,,,graph-resident,cuda,,65536,8,8,64,4,4.823322,4.784160137176514,869588221.5618199,1.1499695777893066,-2.692626476287842,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:36.933556+00:00,487da8867884,ok,,,graph-resident,cuda,,65536,8,8,64,5,4.816768,4.782591819763184,870771438.4417104,1.148406982421875,-2.6660513877868652,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:36.933556+00:00,487da8867884,ok,,,graph-resident,cuda,,65536,8,8,64,6,4.869677,4.812191963195801,861310514.0238254,1.1610214710235596,-2.6389732360839844,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.014431+00:00,9191426c3600,ok,,,eager-resident,cuda,,1048576,8,1,64,0,108.131844,108.02483367919922,620620730.3743012,1.6112900376319885,-2.9257454872131348,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.014431+00:00,9191426c3600,ok,,,eager-resident,cuda,,1048576,8,1,64,1,108.510164,108.42323303222656,618456940.1259037,1.616927444934845,-2.8688278198242188,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.014431+00:00,9191426c3600,ok,,,eager-resident,cuda,,1048576,8,1,64,2,108.176578,108.08220672607422,620364086.5770407,1.611956626176834,-2.8137006759643555,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.014431+00:00,9191426c3600,ok,,,eager-resident,cuda,,1048576,8,1,64,3,108.515654,108.41490936279297,618425651.2889836,1.6170092523097992,-2.760322093963623,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.014431+00:00,9191426c3600,ok,,,eager-resident,cuda,,1048576,8,1,64,4,108.28775,108.19747161865234,619727199.0599121,1.6136132180690765,-2.7086286544799805,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.014431+00:00,9191426c3600,ok,,,eager-resident,cuda,,1048576,8,1,64,5,108.38227,108.27654266357422,619186735.9855076,1.615021675825119,-2.6585617065429688,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.014431+00:00,9191426c3600,ok,,,eager-resident,cuda,,1048576,8,1,64,6,108.515288,108.4369888305664,618427737.1129495,1.6170037984848022,-2.610076904296875,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.874049+00:00,f5369f591bac,ok,,,cpu,cpu,8,256,32,1,64,0,6.064923,,2701435.7808005144,370.17352294921875,27.957908630371094,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.874049+00:00,f5369f591bac,ok,,,cpu,cpu,8,256,32,1,64,1,6.150963,,2663647.9523612806,375.42498779296875,27.007137298583984,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.874049+00:00,f5369f591bac,ok,,,cpu,cpu,8,256,32,1,64,2,6.597308,,2483437.1837725327,402.667724609375,26.086339950561523,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.874049+00:00,f5369f591bac,ok,,,cpu,cpu,8,256,32,1,64,3,6.432584,,2547032.4211856388,392.61376953125,25.194547653198242,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.874049+00:00,f5369f591bac,ok,,,cpu,cpu,8,256,32,1,64,4,6.117768,,2678100.9021590883,373.39892578125,24.330867767333984,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.874049+00:00,f5369f591bac,ok,,,cpu,cpu,8,256,32,1,64,5,6.340528,,2584011.930867587,386.9951171875,23.494401931762695,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.874049+00:00,f5369f591bac,ok,,,cpu,cpu,8,256,32,1,64,6,5.991295,,2734634.1650678194,365.67962646484375,22.684295654296875,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.921234+00:00,b03251c1977f,ok,,,eager-resident,cuda,,4096,32,8,64,0,10.890598,10.800127983093262,24070670.866742115,41.544334411621094,28.04944610595703,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.921234+00:00,b03251c1977f,ok,,,eager-resident,cuda,,4096,32,8,64,1,11.051769,10.972672462463379,23719641.62479328,42.15915298461914,27.17084312438965,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.921234+00:00,b03251c1977f,ok,,,eager-resident,cuda,,4096,32,8,64,2,10.932736,10.878239631652832,23977895.377698682,41.705078125,26.3139705657959,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.921234+00:00,b03251c1977f,ok,,,eager-resident,cuda,,4096,32,8,64,3,10.607972,10.521759986877441,24711980.76314681,40.46620178222656,25.481529235839844,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.921234+00:00,b03251c1977f,ok,,,eager-resident,cuda,,4096,32,8,64,4,11.051962,10.98528003692627,23719227.409576688,42.159889221191406,24.675321578979492,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.921234+00:00,b03251c1977f,ok,,,eager-resident,cuda,,4096,32,8,64,5,10.983792,10.923135757446289,23866438.840065435,41.89984130859375,23.894481658935547,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:37.921234+00:00,b03251c1977f,ok,,,eager-resident,cuda,,4096,32,8,64,6,10.988113,10.928095817565918,23857053.526843052,41.916324615478516,23.144290924072266,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.067946+00:00,46563e48a16a,ok,,,eager-host-visible,cuda,,65536,32,8,64,0,22.844453,22.73967933654785,183602732.79469636,5.446542024612427,28.007577896118164,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.067946+00:00,46563e48a16a,ok,,,eager-host-visible,cuda,,65536,32,8,64,1,23.040853,22.974367141723633,182037704.94087178,5.493367433547974,27.095855712890625,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.067946+00:00,46563e48a16a,ok,,,eager-host-visible,cuda,,65536,32,8,64,2,22.461444,22.39641571044922,186733497.63265443,5.355225563049316,26.213260650634766,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.067946+00:00,46563e48a16a,ok,,,eager-host-visible,cuda,,65536,32,8,64,3,23.529543,23.410720825195312,178256925.7719965,5.609880208969116,25.361982345581055,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.067946+00:00,46563e48a16a,ok,,,eager-host-visible,cuda,,65536,32,8,64,4,22.677598,22.610591888427734,184953626.9229219,5.4067606925964355,24.538436889648438,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.067946+00:00,46563e48a16a,ok,,,eager-host-visible,cuda,,65536,32,8,64,5,22.652565,22.58563232421875,185158016.32177195,5.400792360305786,23.73876953125,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.067946+00:00,46563e48a16a,ok,,,eager-host-visible,cuda,,65536,32,8,64,6,22.604964,22.524320602416992,185547917.7051554,5.389443397521973,22.964046478271484,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.254329+00:00,8e9aff88ef57,ok,,,cpu,cpu,8,256,8,8,64,0,5.858765,,2796493.8003145712,357.59063720703125,-2.850161552429199,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.254329+00:00,8e9aff88ef57,ok,,,cpu,cpu,8,256,8,8,64,1,5.990512,,2734991.600050213,365.6318359375,-2.7322745323181152,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.254329+00:00,8e9aff88ef57,ok,,,cpu,cpu,8,256,8,8,64,2,6.107535,,2682587.9835318173,372.77435302734375,-2.6218366622924805,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.254329+00:00,8e9aff88ef57,ok,,,cpu,cpu,8,256,8,8,64,3,6.377239,,2569136.894508736,389.23577880859375,-2.5161938667297363,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.254329+00:00,8e9aff88ef57,ok,,,cpu,cpu,8,256,8,8,64,4,6.01514,,2723793.6274134936,367.135009765625,-2.415565013885498,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.254329+00:00,8e9aff88ef57,ok,,,cpu,cpu,8,256,8,8,64,5,6.018293,,2722366.6245561657,367.32745361328125,-2.3185782432556152,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.254329+00:00,8e9aff88ef57,ok,,,cpu,cpu,8,256,8,8,64,6,5.991169,,2734691.6770333136,365.67193603515625,-2.22428560256958,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.300697+00:00,75f6930c0ef5,ok,,,eager-host-visible,cuda,,4096,8,1,64,0,13.422989,13.346976280212402,19529480.35642434,51.20463943481445,-3.0778112411499023,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.300697+00:00,75f6930c0ef5,ok,,,eager-host-visible,cuda,,4096,8,1,64,1,14.612806,14.537088394165039,17939333.485984825,55.743431091308594,-3.1382431983947754,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.300697+00:00,75f6930c0ef5,ok,,,eager-host-visible,cuda,,4096,8,1,64,2,14.238998,14.177887916564941,18410284.20679601,54.317466735839844,-3.196776866912842,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.300697+00:00,75f6930c0ef5,ok,,,eager-host-visible,cuda,,4096,8,1,64,3,14.118396,14.06067180633545,18567548.324894696,53.85740661621094,-3.2534704208374023,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.300697+00:00,75f6930c0ef5,ok,,,eager-host-visible,cuda,,4096,8,1,64,4,14.158622,14.098912239074707,18514796.143296998,54.01085662841797,-3.308377265930176,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.300697+00:00,75f6930c0ef5,ok,,,eager-host-visible,cuda,,4096,8,1,64,5,14.132281,14.071647644042969,18549305.66410334,53.91037368774414,-3.3615598678588867,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.300697+00:00,75f6930c0ef5,ok,,,eager-host-visible,cuda,,4096,8,1,64,6,14.149188,14.080544471740723,18527140.92144369,53.97486877441406,-3.4130754470825195,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.409733+00:00,75055f9948b1,ok,,,cpu,cpu,8,1048576,8,1,64,0,1432.335155,,46852766.10417343,21.343457028269768,-2.9257473945617676,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.409733+00:00,75055f9948b1,ok,,,cpu,cpu,8,1048576,8,1,64,1,1464.295482,,45830137.991233654,21.81970301270485,-2.868828773498535,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.409733+00:00,75055f9948b1,ok,,,cpu,cpu,8,1048576,8,1,64,2,1451.99281,,46218454.75942819,21.636378914117813,-2.813701629638672,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.409733+00:00,75055f9948b1,ok,,,cpu,cpu,8,1048576,8,1,64,3,1458.668516,,46006932.53051607,21.73585468530655,-2.7603235244750977,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.409733+00:00,75055f9948b1,ok,,,cpu,cpu,8,1048576,8,1,64,4,1440.197902,,46596973.86505427,21.46062108874321,-2.7086288928985596,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.409733+00:00,75055f9948b1,ok,,,cpu,cpu,8,1048576,8,1,64,5,1434.018116,,46797779.784812704,21.368535101413727,-2.6585640907287598,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:38.409733+00:00,75055f9948b1,ok,,,cpu,cpu,8,1048576,8,1,64,6,1440.411504,,46590063.89052,21.463804006576538,-2.6100783348083496,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:48.980575+00:00,dc357bf1e819,ok,,,eager-resident,cuda,,65536,32,1,64,0,13.20368,13.074432373046875,317661742.7868594,3.1480026245117188,28.093610763549805,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:48.980575+00:00,dc357bf1e819,ok,,,eager-resident,cuda,,65536,32,1,64,1,11.217806,11.150431632995605,373896999.11016464,2.6745333671569824,27.247554779052734,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:48.980575+00:00,dc357bf1e819,ok,,,eager-resident,cuda,,65536,32,1,64,2,11.283551,11.221440315246582,371718442.18189824,2.6902081966400146,26.428152084350586,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:48.980575+00:00,dc357bf1e819,ok,,,eager-resident,cuda,,65536,32,1,64,3,11.063366,11.007455825805664,379116446.115947,2.637712001800537,25.634532928466797,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:48.980575+00:00,dc357bf1e819,ok,,,eager-resident,cuda,,65536,32,1,64,4,11.267798,11.207136154174805,372238124.96461153,2.6864523887634277,24.865915298461914,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:48.980575+00:00,dc357bf1e819,ok,,,eager-resident,cuda,,65536,32,1,64,5,10.684763,10.59552001953125,392550026.61266327,2.5474460124969482,24.12151336669922,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:48.980575+00:00,dc357bf1e819,ok,,,eager-resident,cuda,,65536,32,1,64,6,11.182304,11.114432334899902,375084061.38842225,2.6660690307617188,23.400550842285156,True,True,0.0,0.0
pilot-002-modal-l4-crossover,20260811T152258Z,2026-08-11T15:26:49.088286+00:00,5b09fb3c6531,ok,,,graph-resident,cuda,,4096,8,1,64,0,1.321063,1.2799999713897705,198434139.77985907,5.039455413818359,-3.2534704208374023,True,True,0.0,0.0
